id,seat1,seat2,seat3,seat4,seat5,seat6,seat7,seat8,seat9,seat10,sid_id
1646,60,60,60,60,60,60,60,60,60,60,12023
1647,60,60,60,60,60,60,60,60,60,60,12024
1648,60,60,60,60,60,60,60,60,60,60,12072
1649,60,60,60,60,60,60,60,60,60,60,12079
1650,60,60,60,60,60,60,60,60,60,60,12069
1651,60,60,60,60,60,60,60,60,60,60,11450
1652,60,60,60,60,60,60,60,60,60,60,19224
1653,60,60,60,60,60,60,60,60,60,60,2208
1654,60,60,60,60,60,60,60,60,60,60,4132
1655,60,60,60,60,60,60,60,60,60,60,19226
1656,60,60,60,60,60,60,60,60,60,60,14502
1657,60,60,60,60,60,60,60,60,60,60,12470
1658,60,60,60,60,60,60,60,60,60,60,2452
1659,60,60,60,60,60,60,60,60,60,60,2172
1660,60,60,60,60,60,60,60,60,60,60,4038
1661,60,60,60,60,60,60,60,60,60,60,18216
1662,60,60,60,60,60,60,60,60,60,60,12550
1663,60,60,60,60,60,60,60,60,60,60,2530
1664,60,60,60,60,60,60,60,60,60,60,5044
1665,60,60,60,60,60,60,60,60,60,60,12476
1666,60,60,60,60,60,60,60,60,60,60,3004
1667,60,60,60,60,60,60,60,60,60,60,22942
1668,60,60,60,60,60,60,60,60,60,60,9308
1669,60,60,60,60,60,60,60,60,60,60,12478
1670,60,60,60,60,60,60,60,60,60,60,19804
1671,60,60,60,60,60,60,60,60,60,60,18110
1672,60,60,60,60,60,60,60,60,60,60,2445
1673,60,60,60,60,60,60,60,60,60,60,14714
1674,60,60,60,60,60,60,60,60,60,60,4734
1675,60,60,60,60,60,60,60,60,60,60,5720
1676,60,60,60,60,60,60,60,60,60,60,13160
1677,60,60,60,60,60,60,60,60,60,60,22181
1678,60,60,60,60,60,60,60,60,60,60,12160
1679,60,60,60,60,60,60,60,60,60,60,1753
1680,60,60,60,60,60,60,60,60,60,60,1755
1681,60,60,60,60,60,60,60,60,60,60,58870
1682,60,60,60,60,60,60,60,60,60,60,58868
1683,60,60,60,60,60,60,60,60,60,60,1731
1684,60,60,60,60,60,60,60,60,60,60,1702
1685,60,60,60,60,60,60,60,60,60,60,1707
1686,60,60,60,60,60,60,60,60,60,60,12188
1687,60,60,60,60,60,60,60,60,60,60,2188
1688,60,60,60,60,60,60,60,60,60,60,1709
1689,60,60,60,60,60,60,60,60,60,60,1674
1690,60,60,60,60,60,60,60,60,60,60,11472
1691,60,60,60,60,60,60,60,60,60,60,11702
1692,60,60,60,60,60,60,60,60,60,60,11652
1693,60,60,60,60,60,60,60,60,60,60,12061
1694,60,60,60,60,60,60,60,60,60,60,12192
1695,60,60,60,60,60,60,60,60,60,60,58840
1696,60,60,60,60,60,60,60,60,60,60,2181
1697,60,60,60,60,60,60,60,60,60,60,1656
1698,60,60,60,60,60,60,60,60,60,60,51701
1699,60,60,60,60,60,60,60,60,60,60,1265
1700,60,60,60,60,60,60,60,60,60,60,11466
1701,60,60,60,60,60,60,60,60,60,60,11464
1702,60,60,60,60,60,60,60,60,60,60,12194
1703,60,60,60,60,60,60,60,60,60,60,18212
1704,60,60,60,60,60,60,60,60,60,60,8002
1705,60,60,60,60,60,60,60,60,60,60,15941
1706,60,60,60,60,60,60,60,60,60,60,12874
1707,60,60,60,60,60,60,60,60,60,60,12818
1708,60,60,60,60,60,60,60,60,60,60,12873
1709,60,60,60,60,60,60,60,60,60,60,12817
1710,60,60,60,60,60,60,60,60,60,60,11077
1711,60,60,60,60,60,60,60,60,60,60,11078
1712,60,60,60,60,60,60,60,60,60,60,12825
1713,60,60,60,60,60,60,60,60,60,60,12826
1714,60,60,60,60,60,60,60,60,60,60,11103
1715,60,60,60,60,60,60,60,60,60,60,11109
1716,60,60,60,60,60,60,60,60,60,60,13072
1717,60,60,60,60,60,60,60,60,60,60,12101
1718,60,60,60,60,60,60,60,60,60,60,12102
1719,60,60,60,60,60,60,60,60,60,60,14802
1720,60,60,60,60,60,60,60,60,60,60,16508
1721,60,60,60,60,60,60,60,60,60,60,22484
1722,60,60,60,60,60,60,60,60,60,60,52546
1723,60,60,60,60,60,60,60,60,60,60,52549
1724,60,60,60,60,60,60,60,60,60,60,52547
1725,60,60,60,60,60,60,60,60,60,60,52548
1726,60,60,60,60,60,60,60,60,60,60,52574
1727,60,60,60,60,60,60,60,60,60,60,12404
1728,60,60,60,60,60,60,60,60,60,60,54806
1729,60,60,60,60,60,60,60,60,60,60,9426
1730,60,60,60,60,60,60,60,60,60,60,12035
1731,60,60,60,60,60,60,60,60,60,60,9622
1732,60,60,60,60,60,60,60,60,60,60,9626
1733,60,60,60,60,60,60,60,60,60,60,3564
1734,60,60,60,60,60,60,60,60,60,60,19781
1735,60,60,60,60,60,60,60,60,60,60,14807
1736,60,60,60,60,60,60,60,60,60,60,12240
1737,60,60,60,60,60,60,60,60,60,60,12956
1738,60,60,60,60,60,60,60,60,60,60,9725
1739,60,60,60,60,60,60,60,60,60,60,22934
1740,60,60,60,60,60,60,60,60,60,60,9044
1741,60,60,60,60,60,60,60,60,60,60,9028
1742,60,60,60,60,60,60,60,60,60,60,9048
1743,60,60,60,60,60,60,60,60,60,60,9026
1744,60,60,60,60,60,60,60,60,60,60,9034
1745,60,60,60,60,60,60,60,60,60,60,9731
1746,60,60,60,60,60,60,60,60,60,60,12980
1747,60,60,60,60,60,60,60,60,60,60,12468
1748,60,60,60,60,60,60,60,60,60,60,19711
1749,60,60,60,60,60,60,60,60,60,60,59805
1750,60,60,60,60,60,60,60,60,60,60,12970
1751,60,60,60,60,60,60,60,60,60,60,19717
1752,60,60,60,60,60,60,60,60,60,60,9705
1753,60,60,60,60,60,60,60,60,60,60,22986
1754,60,60,60,60,60,60,60,60,60,60,12986
1755,60,60,60,60,60,60,60,60,60,60,18214
1756,60,60,60,60,60,60,60,60,60,60,8214
1757,60,60,60,60,60,60,60,60,60,60,9717
1758,60,60,60,60,60,60,60,60,60,60,9769
1759,60,60,60,60,60,60,60,60,60,60,54833
1760,60,60,60,60,60,60,60,60,60,60,9703
1761,60,60,60,60,60,60,60,60,60,60,12974
1762,60,60,60,60,60,60,60,60,60,60,22478
1763,60,60,60,60,60,60,60,60,60,60,9727
1764,60,60,60,60,60,60,60,60,60,60,19715
1765,60,60,60,60,60,60,60,60,60,60,9707
1766,60,60,60,60,60,60,60,60,60,60,12968
1767,60,60,60,60,60,60,60,60,60,60,12976
1768,60,60,60,60,60,60,60,60,60,60,11204
1769,60,60,60,60,60,60,60,60,60,60,4551
1770,60,60,60,60,60,60,60,60,60,60,19574
1771,60,60,60,60,60,60,60,60,60,60,12940
1772,60,60,60,60,60,60,60,60,60,60,9759
1773,60,60,60,60,60,60,60,60,60,60,59802
1774,60,60,60,60,60,60,60,60,60,60,9736
1775,60,60,60,60,60,60,60,60,60,60,19713
1776,60,60,60,60,60,60,60,60,60,60,9715
1777,60,60,60,60,60,60,60,60,60,60,9713
1778,60,60,60,60,60,60,60,60,60,60,22695
1779,60,60,60,60,60,60,60,60,60,60,9767
1780,60,60,60,60,60,60,60,60,60,60,12992
1781,60,60,60,60,60,60,60,60,60,60,9721
1782,60,60,60,60,60,60,60,60,60,60,6512
1783,60,60,60,60,60,60,60,60,60,60,2696
1784,60,60,60,60,60,60,60,60,60,60,6530
1785,60,60,60,60,60,60,60,60,60,60,22696
1786,60,60,60,60,60,60,60,60,60,60,19064
1787,60,60,60,60,60,60,60,60,60,60,22932
1788,60,60,60,60,60,60,60,60,60,60,9046
1789,60,60,60,60,60,60,60,60,60,60,14701
1790,60,60,60,60,60,60,60,60,60,60,14660
1791,60,60,60,60,60,60,60,60,60,60,12372
1792,60,60,60,60,60,60,60,60,60,60,9710
1793,60,60,60,60,60,60,60,60,60,60,14809
1794,60,60,60,60,60,60,60,60,60,60,4802
1795,60,60,60,60,60,60,60,60,60,60,14703
1796,60,60,60,60,60,60,60,60,60,60,53140
1797,60,60,60,60,60,60,60,60,60,60,15605
1798,60,60,60,60,60,60,60,60,60,60,54801
1799,60,60,60,60,60,60,60,60,60,60,9618
1800,60,60,60,60,60,60,60,60,60,60,9614
1801,60,60,60,60,60,60,60,60,60,60,9020
1802,60,60,60,60,60,60,60,60,60,60,19056
1803,60,60,60,60,60,60,60,60,60,60,54812
1804,60,60,60,60,60,60,60,60,60,60,54704
1805,60,60,60,60,60,60,60,60,60,60,22481
1806,60,60,60,60,60,60,60,60,60,60,14801
1807,60,60,60,60,60,60,60,60,60,60,22483
1808,60,60,60,60,60,60,60,60,60,60,4823
1809,60,60,60,60,60,60,60,60,60,60,12308
1810,60,60,60,60,60,60,60,60,60,60,22477
1811,60,60,60,60,60,60,60,60,60,60,14810
1812,60,60,60,60,60,60,60,60,60,60,4801
1813,60,60,60,60,60,60,60,60,60,60,14889
1814,60,60,60,60,60,60,60,60,60,60,16126
1815,60,60,60,60,60,60,60,60,60,60,4825
1816,60,60,60,60,60,60,60,60,60,60,18474
1817,60,60,60,60,60,60,60,60,60,60,4821
1818,60,60,60,60,60,60,60,60,60,60,14682
1819,60,60,60,60,60,60,60,60,60,60,52551
1820,60,60,60,60,60,60,60,60,60,60,52559
1821,60,60,60,60,60,60,60,60,60,60,12569
1822,60,60,60,60,60,60,60,60,60,60,3586
1823,60,60,60,60,60,60,60,60,60,60,18420
1824,60,60,60,60,60,60,60,60,60,60,12570
1825,60,60,60,60,60,60,60,60,60,60,13136
1826,60,60,60,60,60,60,60,60,60,60,1050
1827,60,60,60,60,60,60,60,60,60,60,5513
1828,60,60,60,60,60,60,60,60,60,60,18606
1829,60,60,60,60,60,60,60,60,60,60,2698
1830,60,60,60,60,60,60,60,60,60,60,14257
1831,60,60,60,60,60,60,60,60,60,60,7116
1832,60,60,60,60,60,60,60,60,60,60,17651
1833,60,60,60,60,60,60,60,60,60,60,12786
1834,60,60,60,60,60,60,60,60,60,60,7686
1835,60,60,60,60,60,60,60,60,60,60,17616
1836,60,60,60,60,60,60,60,60,60,60,2759
1837,60,60,60,60,60,60,60,60,60,60,17604
1838,60,60,60,60,60,60,60,60,60,60,16354
1839,60,60,60,60,60,60,60,60,60,60,6308
1840,60,60,60,60,60,60,60,60,60,60,14020
1841,60,60,60,60,60,60,60,60,60,60,12226
1842,60,60,60,60,60,60,60,60,60,60,12225
1843,60,60,60,60,60,60,60,60,60,60,57626
1844,60,60,60,60,60,60,60,60,60,60,57625
1845,60,60,60,60,60,60,60,60,60,60,57257
1846,60,60,60,60,60,60,60,60,60,60,7212
1847,60,60,60,60,60,60,60,60,60,60,14723
1848,60,60,60,60,60,60,60,60,60,60,14724
1849,60,60,60,60,60,60,60,60,60,60,18478
1850,60,60,60,60,60,60,60,60,60,60,12312
1851,60,60,60,60,60,60,60,60,60,60,12006
1852,60,60,60,60,60,60,60,60,60,60,12005
1853,60,60,60,60,60,60,60,60,60,60,12012
1854,60,60,60,60,60,60,60,60,60,60,12011
1855,60,60,60,60,60,60,60,60,60,60,52453
1856,60,60,60,60,60,60,60,60,60,60,15667
1857,60,60,60,60,60,60,60,60,60,60,11071
1858,60,60,60,60,60,60,60,60,60,60,11072
1859,60,60,60,60,60,60,60,60,60,60,15959
1860,60,60,60,60,60,60,60,60,60,60,15960
1861,60,60,60,60,60,60,60,60,60,60,15657
1862,60,60,60,60,60,60,60,60,60,60,25657
1863,60,60,60,60,60,60,60,60,60,60,15658
1864,60,60,60,60,60,60,60,60,60,60,25658
1865,60,60,60,60,60,60,60,60,60,60,13150
1866,60,60,60,60,60,60,60,60,60,60,13149
1867,60,60,60,60,60,60,60,60,60,60,18001
1868,60,60,60,60,60,60,60,60,60,60,18002
1869,60,60,60,60,60,60,60,60,60,60,14019
1870,60,60,60,60,60,60,60,60,60,60,16517
1871,60,60,60,60,60,60,60,60,60,60,12665
1872,60,60,60,60,60,60,60,60,60,60,12634
1873,60,60,60,60,60,60,60,60,60,60,16381
1874,60,60,60,60,60,60,60,60,60,60,12633
1875,60,60,60,60,60,60,60,60,60,60,16526
1876,60,60,60,60,60,60,60,60,60,60,16175
1877,60,60,60,60,60,60,60,60,60,60,22511
1878,60,60,60,60,60,60,60,60,60,60,15612
1879,60,60,60,60,60,60,60,60,60,60,22512
1880,60,60,60,60,60,60,60,60,60,60,15611
1881,60,60,60,60,60,60,60,60,60,60,2001
1882,60,60,60,60,60,60,60,60,60,60,12627
1883,60,60,60,60,60,60,60,60,60,60,12628
1884,60,60,60,60,60,60,60,60,60,60,12934
1885,60,60,60,60,60,60,60,60,60,60,12933
1886,60,60,60,60,60,60,60,60,60,60,16523
1887,60,60,60,60,60,60,60,60,60,60,14258
1888,60,60,60,60,60,60,60,60,60,60,9021
1889,60,60,60,60,60,60,60,60,60,60,16021
1890,60,60,60,60,60,60,60,60,60,60,16022
1891,60,60,60,60,60,60,60,60,60,60,13028
1892,60,60,60,60,60,60,60,60,60,60,13027
1893,60,60,60,60,60,60,60,60,60,60,19709
1894,60,60,60,60,60,60,60,60,60,60,12949
1895,60,60,60,60,60,60,60,60,60,60,16516
1896,60,60,60,60,60,60,60,60,60,60,17606
1897,60,60,60,60,60,60,60,60,60,60,17639
1898,60,60,60,60,60,60,60,60,60,60,7337
1899,60,60,60,60,60,60,60,60,60,60,22117
1900,60,60,60,60,60,60,60,60,60,60,22119
1901,60,60,60,60,60,60,60,60,60,60,7129
1902,60,60,60,60,60,60,60,60,60,60,2760
1903,60,60,60,60,60,60,60,60,60,60,17615
1904,60,60,60,60,60,60,60,60,60,60,7615
1905,60,60,60,60,60,60,60,60,60,60,17652
1906,60,60,60,60,60,60,60,60,60,60,16353
1907,60,60,60,60,60,60,60,60,60,60,6307
1908,60,60,60,60,60,60,60,60,60,60,17641
1909,60,60,60,60,60,60,60,60,60,60,57620
1910,60,60,60,60,60,60,60,60,60,60,7145
1911,60,60,60,60,60,60,60,60,60,60,16570
1912,60,60,60,60,60,60,60,60,60,60,17603
1913,60,60,60,60,60,60,60,60,60,60,57305
1914,60,60,60,60,60,60,60,60,60,60,19259
1915,60,60,60,60,60,60,60,60,60,60,12201
1916,60,60,60,60,60,60,60,60,60,60,22114
1917,60,60,60,60,60,60,60,60,60,60,16562
1918,60,60,60,60,60,60,60,60,60,60,12626
1919,60,60,60,60,60,60,60,60,60,60,12625
1920,60,60,60,60,60,60,60,60,60,60,12218
1921,60,60,60,60,60,60,60,60,60,60,12039
1922,60,60,60,60,60,60,60,60,60,60,14119
1923,60,60,60,60,60,60,60,60,60,60,12209
1924,60,60,60,60,60,60,60,60,60,60,12208
1925,60,60,60,60,60,60,60,60,60,60,15044
1926,60,60,60,60,60,60,60,60,60,60,52587
1927,60,60,60,60,60,60,60,60,60,60,52545
1928,60,60,60,60,60,60,60,60,60,60,22875
1929,60,60,60,60,60,60,60,60,60,60,8001
1930,60,60,60,60,60,60,60,60,60,60,22603
1931,60,60,60,60,60,60,60,60,60,60,22604
1932,60,60,60,60,60,60,60,60,60,60,11018
1933,60,60,60,60,60,60,60,60,60,60,15707
1934,60,60,60,60,60,60,60,60,60,60,5735
1935,60,60,60,60,60,60,60,60,60,60,15712
1936,60,60,60,60,60,60,60,60,60,60,28182
1937,60,60,60,60,60,60,60,60,60,60,14520
1938,60,60,60,60,60,60,60,60,60,60,14519
1939,60,60,60,60,60,60,60,60,60,60,14887
1940,60,60,60,60,60,60,60,60,60,60,52457
1941,60,60,60,60,60,60,60,60,60,60,22456
1942,60,60,60,60,60,60,60,60,60,60,14503
1943,60,60,60,60,60,60,60,60,60,60,15049
1944,60,60,60,60,60,60,60,60,60,60,4832
1945,60,60,60,60,60,60,60,60,60,60,3113
1946,60,60,60,60,60,60,60,60,60,60,3159
1947,60,60,60,60,60,60,60,60,60,60,19414
1948,60,60,60,60,60,60,60,60,60,60,12319
1949,60,60,60,60,60,60,60,60,60,60,13167
1950,60,60,60,60,60,60,60,60,60,60,3137
1951,60,60,60,60,60,60,60,60,60,60,13131
1952,60,60,60,60,60,60,60,60,60,60,13161
1953,60,60,60,60,60,60,60,60,60,60,13117
1954,60,60,60,60,60,60,60,60,60,60,15233
1955,60,60,60,60,60,60,60,60,60,60,12525
1956,60,60,60,60,60,60,60,60,60,60,5941
1957,60,60,60,60,60,60,60,60,60,60,15051
1958,60,60,60,60,60,60,60,60,60,60,3135
1959,60,60,60,60,60,60,60,60,60,60,3131
1960,60,60,60,60,60,60,60,60,60,60,12363
1961,60,60,60,60,60,60,60,60,60,60,3115
1962,60,60,60,60,60,60,60,60,60,60,53139
1963,60,60,60,60,60,60,60,60,60,60,13135
1964,60,60,60,60,60,60,60,60,60,60,3585
1965,60,60,60,60,60,60,60,60,60,60,5643
1966,60,60,60,60,60,60,60,60,60,60,3571
1967,60,60,60,60,60,60,60,60,60,60,5225
1968,60,60,60,60,60,60,60,60,60,60,3129
1969,60,60,60,60,60,60,60,60,60,60,12325
1970,60,60,60,60,60,60,60,60,60,60,13165
1971,60,60,60,60,60,60,60,60,60,60,16561
1972,60,60,60,60,60,60,60,60,60,60,12777
1973,60,60,60,60,60,60,60,60,60,60,6315
1974,60,60,60,60,60,60,60,60,60,60,6081
1975,60,60,60,60,60,60,60,60,60,60,19262
1976,60,60,60,60,60,60,60,60,60,60,6339
1977,60,60,60,60,60,60,60,60,60,60,16315
1978,60,60,60,60,60,60,60,60,60,60,6313
1979,60,60,60,60,60,60,60,60,60,60,6011
1980,60,60,60,60,60,60,60,60,60,60,12257
1981,60,60,60,60,60,60,60,60,60,60,12360
1982,60,60,60,60,60,60,60,60,60,60,12518
1983,60,60,60,60,60,60,60,60,60,60,11049
1984,60,60,60,60,60,60,60,60,60,60,12306
1985,60,60,60,60,60,60,60,60,60,60,19413
1986,60,60,60,60,60,60,60,60,60,60,13159
1987,60,60,60,60,60,60,60,60,60,60,12322
1988,60,60,60,60,60,60,60,60,60,60,12301
1989,60,60,60,60,60,60,60,60,60,60,12305
1990,60,60,60,60,60,60,60,60,60,60,12302
1991,60,60,60,60,60,60,60,60,60,60,11020
1992,60,60,60,60,60,60,60,60,60,60,11019
1993,60,60,60,60,60,60,60,60,60,60,17211
1994,60,60,60,60,60,60,60,60,60,60,17212
1995,60,60,60,60,60,60,60,60,60,60,12647
1996,60,60,60,60,60,60,60,60,60,60,12648
1997,60,60,60,60,60,60,60,60,60,60,10112
1998,60,60,60,60,60,60,60,60,60,60,10111
1999,60,60,60,60,60,60,60,60,60,60,11304
2000,60,60,60,60,60,60,60,60,60,60,17004
2001,60,60,60,60,60,60,60,60,60,60,1031
2002,60,60,60,60,60,60,60,60,60,60,7144
2003,60,60,60,60,60,60,60,60,60,60,1206
2004,60,60,60,60,60,60,60,60,60,60,11404
2005,60,60,60,60,60,60,60,60,60,60,11052
2006,60,60,60,60,60,60,60,60,60,60,1407
2007,60,60,60,60,60,60,60,60,60,60,18006
2008,60,60,60,60,60,60,60,60,60,60,22648
2009,60,60,60,60,60,60,60,60,60,60,18698
2010,60,60,60,60,60,60,60,60,60,60,18697
2011,60,60,60,60,60,60,60,60,60,60,4313
2012,60,60,60,60,60,60,60,60,60,60,59821
2013,60,60,60,60,60,60,60,60,60,60,99734
2014,60,60,60,60,60,60,60,60,60,60,9734
2015,60,60,60,60,60,60,60,60,60,60,22981
2016,60,60,60,60,60,60,60,60,60,60,7004
2017,60,60,60,60,60,60,60,60,60,60,59801
2018,60,60,60,60,60,60,60,60,60,60,12060
2019,60,60,60,60,60,60,60,60,60,60,19803
2020,60,60,60,60,60,60,60,60,60,60,9807
2021,60,60,60,60,60,60,60,60,60,60,9809
2022,60,60,60,60,60,60,60,60,60,60,13238
2023,60,60,60,60,60,60,60,60,60,60,13240
2024,60,60,60,60,60,60,60,60,60,60,9801
2025,60,60,60,60,60,60,60,60,60,60,19805
2026,60,60,60,60,60,60,60,60,60,60,9805
2027,60,60,60,60,60,60,60,60,60,60,12676
2028,60,60,60,60,60,60,60,60,60,60,12675
2029,60,60,60,60,60,60,60,60,60,60,11030
2030,60,60,60,60,60,60,60,60,60,60,11029
2031,60,60,60,60,60,60,60,60,60,60,8796
2032,60,60,60,60,60,60,60,60,60,60,22647
2033,60,60,60,60,60,60,60,60,60,60,18517
2034,60,60,60,60,60,60,60,60,60,60,58502
2035,60,60,60,60,60,60,60,60,60,60,4806
2036,60,60,60,60,60,60,60,60,60,60,17406
2037,60,60,60,60,60,60,60,60,60,60,17405
2038,60,60,60,60,60,60,60,60,60,60,24512
2039,60,60,60,60,60,60,60,60,60,60,2003
2040,60,60,60,60,60,60,60,60,60,60,1042
2041,60,60,60,60,60,60,60,60,60,60,2005
2042,60,60,60,60,60,60,60,60,60,60,1043
2043,60,60,60,60,60,60,60,60,60,60,1041
2044,60,60,60,60,60,60,60,60,60,60,1002
2045,60,60,60,60,60,60,60,60,60,60,22116
2046,60,60,60,60,60,60,60,60,60,60,1044
2047,60,60,60,60,60,60,60,60,60,60,2045
2048,60,60,60,60,60,60,60,60,60,60,7113
2049,60,60,60,60,60,60,60,60,60,60,12762
2050,60,60,60,60,60,60,60,60,60,60,2762
2051,60,60,60,60,60,60,60,60,60,60,7619
2052,60,60,60,60,60,60,60,60,60,60,18108
2053,60,60,60,60,60,60,60,60,60,60,18511
2054,60,60,60,60,60,60,60,60,60,60,12650
2055,60,60,60,60,60,60,60,60,60,60,12369
2056,60,60,60,60,60,60,60,60,60,60,4119
2057,60,60,60,60,60,60,60,60,60,60,21107
2058,60,60,60,60,60,60,60,60,60,60,2449
2059,60,60,60,60,60,60,60,60,60,60,22447
2060,60,60,60,60,60,60,60,60,60,60,19665
2061,60,60,60,60,60,60,60,60,60,60,12965
2062,60,60,60,60,60,60,60,60,60,60,11016
2063,60,60,60,60,60,60,60,60,60,60,11015
2064,60,60,60,60,60,60,60,60,60,60,19132
2065,60,60,60,60,60,60,60,60,60,60,19131
2066,60,60,60,60,60,60,60,60,60,60,2552
2067,60,60,60,60,60,60,60,60,60,60,15621
2068,60,60,60,60,60,60,60,60,60,60,15624
2069,60,60,60,60,60,60,60,60,60,60,5624
2070,60,60,60,60,60,60,60,60,60,60,2510
2071,60,60,60,60,60,60,60,60,60,60,13248
2072,60,60,60,60,60,60,60,60,60,60,15668
2073,60,60,60,60,60,60,60,60,60,60,15620
2074,60,60,60,60,60,60,60,60,60,60,19710
2075,60,60,60,60,60,60,60,60,60,60,55601
2076,60,60,60,60,60,60,60,60,60,60,12520
2077,60,60,60,60,60,60,60,60,60,60,5612
2078,60,60,60,60,60,60,60,60,60,60,22520
2079,60,60,60,60,60,60,60,60,60,60,15613
2080,60,60,60,60,60,60,60,60,60,60,2503
2081,60,60,60,60,60,60,60,60,60,60,2512
2082,60,60,60,60,60,60,60,60,60,60,15644
2083,60,60,60,60,60,60,60,60,60,60,15662
2084,60,60,60,60,60,60,60,60,60,60,15655
2085,60,60,60,60,60,60,60,60,60,60,5655
2086,60,60,60,60,60,60,60,60,60,60,641
2087,60,60,60,60,60,60,60,60,60,60,12552
2088,60,60,60,60,60,60,60,60,60,60,7151
2089,60,60,60,60,60,60,60,60,60,60,12608
2090,60,60,60,60,60,60,60,60,60,60,12607
2091,60,60,60,60,60,60,60,60,60,60,53181
2092,60,60,60,60,60,60,60,60,60,60,12865
2093,60,60,60,60,60,60,60,60,60,60,12866
2094,60,60,60,60,60,60,60,60,60,60,12161
2095,60,60,60,60,60,60,60,60,60,60,12162
2096,60,60,60,60,60,60,60,60,60,60,12528
2097,60,60,60,60,60,60,60,60,60,60,22108
2098,60,60,60,60,60,60,60,60,60,60,1207
2099,60,60,60,60,60,60,60,60,60,60,12038
2100,60,60,60,60,60,60,60,60,60,60,14704
2101,60,60,60,60,60,60,60,60,60,60,53172
2102,60,60,60,60,60,60,60,60,60,60,53178
2103,60,60,60,60,60,60,60,60,60,60,14005
2104,60,60,60,60,60,60,60,60,60,60,14006
2105,60,60,60,60,60,60,60,60,60,60,12861
2106,60,60,60,60,60,60,60,60,60,60,14114
2107,60,60,60,60,60,60,60,60,60,60,12180
2108,60,60,60,60,60,60,60,60,60,60,16094
2109,60,60,60,60,60,60,60,60,60,60,9408
2110,60,60,60,60,60,60,60,60,60,60,12179
2111,60,60,60,60,60,60,60,60,60,60,5029
2112,60,60,60,60,60,60,60,60,60,60,19022
2113,60,60,60,60,60,60,60,60,60,60,9014
2114,60,60,60,60,60,60,60,60,60,60,15204
2115,60,60,60,60,60,60,60,60,60,60,12593
2116,60,60,60,60,60,60,60,60,60,60,1684
2117,60,60,60,60,60,60,60,60,60,60,15011
2118,60,60,60,60,60,60,60,60,60,60,15054
2119,60,60,60,60,60,60,60,60,60,60,5066
2120,60,60,60,60,60,60,60,60,60,60,5116
2121,60,60,60,60,60,60,60,60,60,60,12584
2122,60,60,60,60,60,60,60,60,60,60,12594
2123,60,60,60,60,60,60,60,60,60,60,12536
2124,60,60,60,60,60,60,60,60,60,60,12531
2125,60,60,60,60,60,60,60,60,60,60,11110
2126,60,60,60,60,60,60,60,60,60,60,19716
2127,60,60,60,60,60,60,60,60,60,60,9708
2128,60,60,60,60,60,60,60,60,60,60,15043
2129,60,60,60,60,60,60,60,60,60,60,5045
2130,60,60,60,60,60,60,60,60,60,60,5059
2131,60,60,60,60,60,60,60,60,60,60,2114
2132,60,60,60,60,60,60,60,60,60,60,12108
2133,60,60,60,60,60,60,60,60,60,60,15008
2134,60,60,60,60,60,60,60,60,60,60,11408
2135,60,60,60,60,60,60,60,60,60,60,12104
2136,60,60,60,60,60,60,60,60,60,60,1422
2137,60,60,60,60,60,60,60,60,60,60,12535
2138,60,60,60,60,60,60,60,60,60,60,12003
2139,60,60,60,60,60,60,60,60,60,60,12004
2140,60,60,60,60,60,60,60,60,60,60,9414
2141,60,60,60,60,60,60,60,60,60,60,2112
2142,60,60,60,60,60,60,60,60,60,60,19402
2143,60,60,60,60,60,60,60,60,60,60,4415
2144,60,60,60,60,60,60,60,60,60,60,14210
2145,60,60,60,60,60,60,60,60,60,60,14220
2146,60,60,60,60,60,60,60,60,60,60,14204
2147,60,60,60,60,60,60,60,60,60,60,12231
2148,60,60,60,60,60,60,60,60,60,60,4437
2149,60,60,60,60,60,60,60,60,60,60,12272
2150,60,60,60,60,60,60,60,60,60,60,4027
2151,60,60,60,60,60,60,60,60,60,60,4201
2152,60,60,60,60,60,60,60,60,60,60,2233
2153,60,60,60,60,60,60,60,60,60,60,4439
2154,60,60,60,60,60,60,60,60,60,60,4935
2155,60,60,60,60,60,60,60,60,60,60,4943
2156,60,60,60,60,60,60,60,60,60,60,4933
2157,60,60,60,60,60,60,60,60,60,60,12429
2158,60,60,60,60,60,60,60,60,60,60,4207
2159,60,60,60,60,60,60,60,60,60,60,4029
2160,60,60,60,60,60,60,60,60,60,60,4941
2161,60,60,60,60,60,60,60,60,60,60,4501
2162,60,60,60,60,60,60,60,60,60,60,4923
2163,60,60,60,60,60,60,60,60,60,60,22684
2164,60,60,60,60,60,60,60,60,60,60,12540
2165,60,60,60,60,60,60,60,60,60,60,14615
2166,60,60,60,60,60,60,60,60,60,60,12354
2167,60,60,60,60,60,60,60,60,60,60,5060
2168,60,60,60,60,60,60,60,60,60,60,5046
2169,60,60,60,60,60,60,60,60,60,60,4419
2170,60,60,60,60,60,60,60,60,60,60,2039
2171,60,60,60,60,60,60,60,60,60,60,55602
2172,60,60,60,60,60,60,60,60,60,60,15651
2173,60,60,60,60,60,60,60,60,60,60,15652
2174,60,60,60,60,60,60,60,60,60,60,19143
2175,60,60,60,60,60,60,60,60,60,60,22927
2176,60,60,60,60,60,60,60,60,60,60,22928
2177,60,60,60,60,60,60,60,60,60,60,19144
2178,60,60,60,60,60,60,60,60,60,60,17317
2179,60,60,60,60,60,60,60,60,60,60,11044
2180,60,60,60,60,60,60,60,60,60,60,11014
2181,60,60,60,60,60,60,60,60,60,60,5611
